date,NDOI,SMSCG,Tide,X_2_DIS
7/16/1924,3999.227955,0,8.458100319,90.295
7/17/1924,3993.202645,0,8.122699738,90.643
7/18/1924,3981.538048,0,7.339000225,90.682
7/19/1924,3964.636971,0,7.031400204,90.634
7/20/1924,3942.902219,0,5.980899811,90.412
7/21/1924,3916.736598,0,5.284999847,89.352
7/22/1924,3886.542916,0,4.641599655,88.606
7/23/1924,3852.723977,0,4.081399918,88.541
7/24/1924,3815.682589,0,4.281199932,88.058
7/25/1924,3775.821557,0,4.607000351,87.864
7/26/1924,3733.543688,0,5.039099693,88.032
7/27/1924,3689.251787,0,5.456600189,88.458
7/28/1924,3643.348662,0,5.8677001,88.743
7/29/1924,3596.237119,0,6.206000328,88.834
7/30/1924,3548.319962,0,6.377399921,88.96
7/31/1924,3500,0,6.534900188,89.453
8/1/1924,3451.680038,0,6.366400242,89.285
8/2/1924,3403.762881,0,6.15199995,89.321
8/3/1924,3356.651338,0,5.855400085,89.287
8/4/1924,3310.748213,0,5.389899731,89.376
8/5/1924,3266.456312,0,5.032299995,89.35
8/6/1924,3224.178443,0,4.704699516,89.357
8/7/1924,3184.317411,0,4.720699787,89.417
8/8/1924,3147.276023,0,5.377399921,89.434
8/9/1924,3113.457084,0,5.689100266,89.651
8/10/1924,3083.263402,0,6.353900433,89.845
8/11/1924,3057.097781,0,7.045599937,90.272
8/12/1924,3035.363029,0,7.571000099,90.696
8/13/1924,3018.461952,0,7.813899994,91.15
8/14/1924,3006.797355,0,7.686199665,91.504
8/15/1924,3000.772045,0,7.19879961,91.826
8/16/1924,3000,0,6.492099762,91.742
8/17/1924,3000,0,6.060500145,91.279
8/18/1924,3000,0,5.056300163,91.192
8/19/1924,3000,0,4.524800301,91.11
8/20/1924,3000,0,3.926500082,91.127
8/21/1924,3000,0,3.95630002,90.974
8/22/1924,3000,0,4.149600029,90.951
8/23/1924,3000,0,4.161399841,90.786
8/24/1924,3000,0,4.565899849,90.708
8/25/1924,3000,0,5.015799999,90.695
8/26/1924,3000,0,5.417500019,91.012
8/27/1924,3000,0,5.770900249,91.553
8/28/1924,3000,0,6.11590004,92.058
8/29/1924,3000,0,6.122400284,92.287
8/30/1924,3000,0,6.039400101,92.155
8/31/1924,3000,1,5.714099884,92.315
9/1/1924,3000,1,5.265799999,92.202
9/2/1924,3000,1,5.010799885,91.911
9/3/1924,3000,1,4.860899925,91.768
9/4/1924,3000,1,5.090100288,91.823
9/5/1924,3000,1,5.345999718,91.949
9/6/1924,3000,1,5.667900085,92.173
9/7/1924,3000,1,5.76210022,92.137
9/8/1924,3000,1,6.137599945,91.828
9/9/1924,3000,1,6.515600204,92.042
9/10/1924,3000,1,6.74849987,92.542
9/11/1924,3000,1,6.721299648,93.125
9/12/1924,3000,1,6.484099865,93.34
9/13/1924,3000,1,5.985099792,93.108
9/14/1924,3000,1,5.313300133,92.927
9/15/1924,3000,1,4.916699886,92.65
9/16/1924,3000.176927,1,4.586699486,92.187
9/17/1924,3000.705872,1,4.481200218,92.156
9/18/1924,3001.584085,1,4.21239996,92.531
9/19/1924,3002.808812,1,4.023099899,92.404
9/20/1924,3004.377303,1,3.933300018,91.69
9/21/1924,3006.286806,1,4.011700153,91.492
9/22/1924,3008.534568,1,4.02670002,91.441
9/23/1924,3011.117838,1,4.422500134,91.021
9/24/1924,3014.033864,1,4.861299992,90.968
9/25/1924,3017.279895,1,5.209700108,91.05
9/26/1924,3020.853178,1,5.420499802,91.363
9/27/1924,3024.750962,1,5.440500259,91.66
9/28/1924,3028.970495,1,5.254700184,92.041
9/29/1924,3033.509024,1,5.310299873,92.573
9/30/1924,3038.363799,1,5.834100246,92.705
10/1/1924,3043.532068,1,6.12650013,92.519
10/2/1924,3049.011078,1,6.124399662,92.839
10/3/1924,3054.798078,1,5.984499931,93.236
10/4/1924,3060.890316,1,5.768000126,93.618
10/5/1924,3067.285041,1,5.555600166,94.236
10/6/1924,3073.979499,1,5.479399681,93.618
10/7/1924,3080.970941,1,5.548999786,92.538
10/8/1924,3088.256613,1,5.590499878,92.06
10/9/1924,3095.833764,1,5.577600002,92.345
10/10/1924,3103.699642,1,5.552899837,92.481
10/11/1924,3111.851496,1,5.325399876,92.522
10/12/1924,3120.286573,1,5.417600155,92.824
10/13/1924,3129.002122,1,5.452600002,93.314
10/14/1924,3137.995391,1,5.535099983,93.555
10/15/1924,3147.263628,1,5.338299751,93.946
10/16/1924,3159.325606,1,5.109999657,93.925
10/17/1924,3188.792732,1,4.723599911,93.304
10/18/1924,3236.867704,1,4.368100166,93.082
10/19/1924,3302.174474,1,4.042900085,93.075
10/20/1924,3383.336996,1,3.843699932,93.538
10/21/1924,3478.979221,1,3.827600002,92.522
10/22/1924,3587.725102,1,3.930700064,92.129
10/23/1924,3708.198593,1,4.315199852,92.106
10/24/1924,3839.023645,1,4.637800217,92.309
10/25/1924,3978.824211,1,4.822799683,93.02
10/26/1924,4126.224244,1,5.426799774,93.461
10/27/1924,4279.847697,1,6.158699989,94.211
10/28/1924,4438.318522,1,6.947099686,95.327
10/29/1924,4600.260671,1,7.314099789,95.2
10/30/1924,4764.298098,1,7.424200058,95.003
10/31/1924,4929.054755,0,7.215600014,94.755
11/1/1924,5093.154595,0,6.732299805,94.82
11/2/1924,5255.22157,0,6.111199856,94.138
11/3/1924,5413.879633,0,5.477300167,93.923
11/4/1924,5567.752736,0,5.121399879,93.833
11/5/1924,5715.464833,0,5.150700092,93.558
11/6/1924,5855.639875,0,5.38380003,92.948
11/7/1924,5986.901816,0,5.268800259,92.98
11/8/1924,6107.874607,0,5.334000111,93.942
11/9/1924,6217.182203,0,5.847199917,95.067
11/10/1924,6313.448555,0,6.03180027,93.755
11/11/1924,6395.297615,0,6.184700012,93.243
11/12/1924,6461.353338,0,6.169199944,92.868
11/13/1924,6510.239674,0,5.975999832,93.254
11/14/1924,6540.580577,0,5.753499985,93.066
11/15/1924,6551,0,5.381299973,93.52
11/16/1924,6547.760381,0,4.855600357,93.453
11/17/1924,6538.331098,0,4.384900093,92.971
11/18/1924,6523.146514,0,3.990800142,92.249
11/19/1924,6502.640992,0,4.045400143,91.675
11/20/1924,6477.248893,0,4.154399872,91.204
11/21/1924,6447.40458,0,4.271900177,91.163
11/22/1924,6413.542415,0,4.644399643,91.179
11/23/1924,6376.096761,0,5.406199932,91.576
11/24/1924,6335.50198,0,6.48390007,92.483
11/25/1924,6292.192435,0,7.442800045,93.214
11/26/1924,6246.602487,0,8.076200485,93.399
11/27/1924,6199.166499,0,8.425999641,93.25
11/28/1924,6150.318833,0,8.310700417,93.656
11/29/1924,6100.493852,0,7.792200089,94.023
11/30/1924,6050.125918,0,6.988999844,93.615
12/1/1924,5999.649394,0,6.042500019,92.107
12/2/1924,5949.498641,0,5.375100136,90.477
12/3/1924,5900.108022,0,5.079100132,89.477
12/4/1924,5851.9119,0,4.810599804,89.339
12/5/1924,5805.344637,0,4.882200241,89.806
12/6/1924,5760.840595,0,5.266999722,90.11
12/7/1924,5718.834136,0,5.784699917,89.849
12/8/1924,5679.759623,0,6.170899868,90.007
12/9/1924,5644.051418,0,6.372200012,88.852
12/10/1924,5612.143884,0,6.539899826,88.921
12/11/1924,5584.471383,0,6.522199631,89.271
12/12/1924,5561.468277,0,6.436199665,89.502
12/13/1924,5543.568929,0,6.205400467,89.904
12/14/1924,5531.2077,0,5.803299904,89.888
12/15/1924,5524.818954,0,5.395100117,89.878
12/16/1924,5525.036603,0,4.793600082,90.008
12/17/1924,5533.30266,0,4.290800095,87.687
12/18/1924,5549.766366,0,4.195499897,86.198
12/19/1924,5574.356341,0,4.102799892,85.935
12/20/1924,5607.001204,0,4.041500092,86.669
12/21/1924,5647.629574,0,4.954999924,87.597
12/22/1924,5696.170069,0,6.112800121,88.262
12/23/1924,5752.551309,0,7.156199932,88.741
12/24/1924,5816.701913,0,8.097599983,88.721
12/25/1924,5888.5505,0,8.680299759,89.113
12/26/1924,5968.025689,0,8.805600166,89.582
12/27/1924,6055.056098,0,8.515500069,90.342
12/28/1924,6149.570347,0,7.913900375,89.613
12/29/1924,6251.497055,0,6.994100094,89.521
12/30/1924,6360.76484,0,5.814399719,89.429
12/31/1924,6477.302322,0,5.228599548,88.427
1/1/1925,6601.03812,0,4.711699963,87.404
1/2/1925,6731.900853,0,4.240300179,86.487
1/3/1925,6869.819139,0,4.688499928,86.156
1/4/1925,7014.721598,0,5.201699734,85.943
1/5/1925,7166.536849,0,5.720899582,86.254
1/6/1925,7325.193511,0,6.040499687,86.557
1/7/1925,7490.620202,0,6.326000214,86.45
1/8/1925,7662.745542,0,6.531099796,86.858
1/9/1925,7841.49815,0,6.550499916,87.004
1/10/1925,8026.806644,0,6.573400021,86.643
1/11/1925,8218.599645,0,6.307400227,86.049
1/12/1925,8416.805769,0,6.052199841,85.801
1/13/1925,8621.353638,0,5.494699955,85.862
1/14/1925,8832.171869,0,4.854599953,85.744
1/15/1925,9049.189082,0,4.419699669,84.372
1/16/1925,9317.784828,0,4.123600006,83.589
1/17/1925,9900.919327,0,3.850899935,83.22
1/18/1925,10819.2497,0,4.385900021,83.202
1/19/1925,12046.90726,0,5.369699955,83.505
1/20/1925,13558.02331,0,6.418000221,84.181
1/21/1925,15326.72916,0,7.375,84.975
1/22/1925,17327.1561,0,8.099900246,85.745
1/23/1925,19533.43544,0,8.46420002,86.134
1/24/1925,21919.69849,0,8.483599663,86.386
1/25/1925,24460.07655,0,8.153300285,86.839
1/26/1925,27128.70093,0,7.451100349,85.428
1/27/1925,29899.70294,0,6.371200085,84.17
1/28/1925,32747.21387,0,5.351500034,83.476
1/29/1925,35645.36503,0,4.694300175,82.727
1/30/1925,38568.28773,0,4.064800262,82.1
1/31/1925,41490.11327,1,4.134300232,80.498
2/1/1925,44384.97296,1,4.440000057,76.911
2/2/1925,47226.9981,1,4.777800083,69.84
2/3/1925,49990.31999,1,5.129899979,63.711
2/4/1925,52649.06995,1,5.572200298,60.682
2/5/1925,55177.37928,1,5.916499615,57.873
2/6/1925,57549.37927,1,6.078100204,55.964
2/7/1925,59739.20125,1,6.332699776,55.052
2/8/1925,61720.9765,1,6.280500412,53.906
2/9/1925,63468.83634,1,6.141199589,53.439
2/10/1925,64956.91207,1,5.778599739,53.584
2/11/1925,66159.335,1,5.248300076,53.096
2/12/1925,67050.23642,1,4.59430027,53.044
2/13/1925,67603.74766,1,4.240599632,52.631
2/14/1925,67794,1,3.984099865,52.847
2/15/1925,67618.23627,1,4.384300232,52.634
2/16/1925,67107.20067,1,4.881599903,52.564
2/17/1925,66285.27662,1,5.569499969,52.689
2/18/1925,65176.84752,1,6.301000118,53.103
2/19/1925,63806.29678,1,6.962500095,53.331
2/20/1925,62198.00781,1,7.413700104,53.433
2/21/1925,60376.36402,1,7.667699814,53.461
2/22/1925,58365.74882,1,7.546800137,53.36
2/23/1925,56190.54561,1,7.094200134,52.804
2/24/1925,53875.1378,1,6.33409977,52.874
2/25/1925,51443.9088,1,5.387300014,52.722
2/26/1925,48921.24203,1,4.738200188,52.97
2/27/1925,46331.52088,1,4.333600044,52.838
2/28/1925,43699.12876,1,4.256999969,52.965
3/1/1925,41048.44909,1,4.151599884,53.498
3/2/1925,38403.86527,1,4.127500057,54.94
3/3/1925,35789.76072,1,4.24849987,56.94
3/4/1925,33230.51883,1,4.504199982,59.34
3/5/1925,30750.52301,1,4.805799961,60.541
3/6/1925,28374.15669,1,5.183000088,61.472
3/7/1925,26125.80325,1,5.519999981,62.326
3/8/1925,24029.84612,1,5.671999931,62.728
3/9/1925,22110.6687,1,5.639699936,62.967
3/10/1925,20392.65439,1,5.48059988,63.48
3/11/1925,18900.18661,1,5.134300232,63.668
3/12/1925,17657.64877,1,4.594799995,64.445
3/13/1925,16689.42426,1,4.742599964,64.854
3/14/1925,16019.89651,1,4.966599941,65.146
3/15/1925,15673.44892,1,5.10379982,65.617
3/16/1925,15638.1919,1,5.240600109,66.438
3/17/1925,15709.89889,1,5.370200157,66.265
3/18/1925,15848.64074,1,5.561900139,67.04
3/19/1925,16049.54219,1,5.826499939,67.21
3/20/1925,16307.72798,1,6.1656003,68.032
3/21/1925,16618.32284,1,6.40500021,68.696
3/22/1925,16976.45151,1,6.38629961,69.176
3/23/1925,17377.23873,1,6.039000034,69.393
3/24/1925,17815.80924,1,5.61400032,69.19
3/25/1925,18287.28776,1,5.104199886,68.814
3/26/1925,18786.79905,1,5.227399826,69.484
3/27/1925,19309.46784,1,5.309800148,69.839
3/28/1925,19850.41886,1,5.045900345,69.751
3/29/1925,20404.77686,1,4.753299713,70.206
3/30/1925,20967.66656,1,4.380599976,69.135
3/31/1925,21534.21271,1,4.058599949,68.918
4/1/1925,22099.54005,1,3.905200005,66.754
4/2/1925,22658.77331,1,3.954999924,65.589
4/3/1925,23207.03722,1,4.148799896,65.249
4/4/1925,23739.45654,1,4.378800392,65.07
4/5/1925,24251.15598,1,4.64869976,63.661
4/6/1925,24737.2603,1,4.704100132,62.994
4/7/1925,25192.89422,1,4.897999763,63.373
4/8/1925,25613.1825,1,4.874899864,63.477
4/9/1925,25993.24985,1,5.52699995,63.485
4/10/1925,26328.22102,1,5.950999737,63.442
4/11/1925,26613.22075,1,6.088900089,63.362
4/12/1925,26843.37378,1,6.290199757,62.944
4/13/1925,27013.80484,1,6.190100193,63
4/14/1925,27119.63867,1,5.942399979,62.702
4/15/1925,27156,1,5.67800045,62.433
4/16/1925,27142.15371,1,5.461400032,62.229
4/17/1925,27101.39692,1,5.306399822,61.441
4/18/1925,27034.90274,1,5.465600014,61.528
4/19/1925,26943.8443,1,5.442900181,61.692
4/20/1925,26829.39469,1,5.374899864,62.124
4/21/1925,26692.72705,1,5.361199856,61.796
4/22/1925,26535.01447,1,5.731400013,61.556
4/23/1925,26357.43009,1,5.907800198,61.242
4/24/1925,26161.14701,1,5.963099957,61.463
4/25/1925,25947.33835,1,5.772699833,61.719
4/26/1925,25717.17722,1,5.63340044,61.966
4/27/1925,25471.83674,1,5.265799999,61.766
4/28/1925,25212.49003,1,4.815999985,61.645
4/29/1925,24940.31019,1,4.325300217,61.236
4/30/1925,24656.47035,1,3.926699877,60.69
5/1/1925,24362.14362,1,3.936800241,60.425
5/2/1925,24058.50311,1,4.135199547,61.304
5/3/1925,23746.72194,1,4.252799988,62.051
5/4/1925,23427.97322,1,4.512700081,62.151
5/5/1925,23103.43008,1,4.608799934,62.591
5/6/1925,22774.26561,1,5.353499889,63.297
5/7/1925,22441.65295,1,6.172699928,63.514
5/8/1925,22106.7652,1,6.899300098,64.948
5/9/1925,21770.77548,1,7.302000046,65.367
5/10/1925,21434.8569,1,7.284600258,67.594
5/11/1925,21100.18258,1,7.397500038,67.367
5/12/1925,20767.92564,1,7.070899963,67.622
5/13/1925,20439.25918,1,6.504700184,67.061
5/14/1925,20115.35633,1,5.783800125,65.303
5/15/1925,19797.3902,1,5.484099865,65.224
5/16/1925,19481.19056,1,5.385099888,65.265
5/17/1925,19136.46642,1,5.28150034,65.604
5/18/1925,18760.5706,1,5.145000458,65.473
5/19/1925,18356.26546,1,5.506500244,65.874
5/20/1925,17926.31337,1,6.047199726,66.192
5/21/1925,17473.4767,1,6.252399921,65.794
5/22/1925,17000.51781,1,6.459199905,66.228
5/23/1925,16510.19909,1,6.373700142,66.54
5/24/1925,16005.28289,1,6.185299873,66.693
5/25/1925,15488.53158,1,5.9302001,66.944
5/26/1925,14962.70754,1,5.708399773,66.952
5/27/1925,14430.57313,1,5.20389986,65.816
5/28/1925,13894.89072,1,4.711699963,65.138
5/29/1925,13358.42268,1,4.308300018,64.755
5/30/1925,12823.93138,1,4.252300262,64.2
5/31/1925,12294.17919,1,4.297800064,64.978
6/1/1925,11771.92848,1,4.293299675,65.299
6/2/1925,11259.9416,1,4.405399799,66.631
6/3/1925,10760.98095,1,5.304399967,68.163
6/4/1925,10277.80887,1,6.335100174,69.047
6/5/1925,9813.18775,1,7.291399956,70.127
6/6/1925,9369.879948,1,7.898799896,71.67
6/7/1925,8950.647835,1,8.137900352,73.893
6/8/1925,8558.253779,1,8.206700325,75.476
6/9/1925,8195.460151,1,8.010100365,75.934
6/10/1925,7865.029319,1,7.615499973,75.966
6/11/1925,7569.723651,1,6.756099701,76.594
6/12/1925,7312.305516,1,5.94630003,77.07
6/13/1925,7095.537283,1,5.641000271,77.228
6/14/1925,6922.181322,1,5.298699856,77.308
6/15/1925,6795,1,4.89770031,77.393
6/16/1925,6694.510423,1,5.409900188,78.079
6/17/1925,6599.221561,1,5.975500107,79.193
6/18/1925,6508.88358,1,6.255800247,79.555
6/19/1925,6423.246649,1,6.530200005,80.12
6/20/1925,6342.060934,1,6.607400417,80.958
6/21/1925,6265.076601,1,6.549499989,81.346
6/22/1925,6192.043818,1,6.417299747,81.324
6/23/1925,6122.712752,1,6.100899696,81.661
6/24/1925,6056.83357,1,5.880199909,81.752
6/25/1925,5994.156438,1,5.548199654,81.291
6/26/1925,5934.431524,1,4.893799782,80.925
6/27/1925,5877.408995,1,4.577600002,80.745
6/28/1925,5822.839017,1,4.423800468,80.478
6/29/1925,5770.471758,1,4.318200111,79.971
6/30/1925,5720.057384,1,4.272900105,80.032
7/1/1925,5671.346063,1,4.885900021,80.612
7/2/1925,5624.087962,1,6.006599903,81.783
7/3/1925,5578.033246,1,7.026000023,82.592
7/4/1925,5532.932084,1,7.810400009,83.602
7/5/1925,5488.534643,1,8.343099594,84.711
7/6/1925,5444.591089,1,8.652799606,84.72
7/7/1925,5400.851589,1,8.505900383,84.717
7/8/1925,5357.06631,1,8.017100334,84.829
7/9/1925,5312.98542,1,7.530600071,84.758
7/10/1925,5268.359084,1,6.410300255,84.473
7/11/1925,5222.937471,1,5.72660017,83.892
7/12/1925,5176.470747,1,5.210299969,83.488
7/13/1925,5128.709079,1,4.781700134,83.244
7/14/1925,5079.402634,1,5.013999939,83.34
7/15/1925,5028.301579,1,5.468100071,83.987
7/16/1925,4975.314735,1,5.829600334,84.768
7/17/1925,4921.283763,1,6.168700218,85.252
7/18/1925,4866.474162,1,6.387700081,85.683
7/19/1925,4811.008287,1,6.478899956,85.777
7/20/1925,4755.008489,1,6.507800102,86.09
7/21/1925,4698.597123,1,6.324699879,86.303
7/22/1925,4641.896542,1,6.113600254,85.983
7/23/1925,4585.0291,1,5.725000381,85.451
7/24/1925,4528.117149,1,5.457299709,84.902
7/25/1925,4471.283044,1,4.824699879,84.622
7/26/1925,4414.649137,1,4.483799934,84.383
7/27/1925,4358.337782,1,4.240099907,84.154
7/28/1925,4302.471332,1,4.138500214,84.259
7/29/1925,4247.172142,1,4.950500011,84.706
7/30/1925,4192.562563,1,5.30369997,85.251
7/31/1925,4138.764949,1,6.238500118,85.909
8/1/1925,4085.901655,1,7.094200134,86.92
8/2/1925,4034.095032,1,7.869400024,87.196
8/3/1925,3983.467436,1,8.367799759,87.77
8/4/1925,3934.141218,1,8.452300072,88.231
8/5/1925,3886.238732,1,8.07310009,88.955
8/6/1925,3839.882333,1,7.271800041,89.236
8/7/1925,3795.194372,1,6.848199844,89.109
8/8/1925,3752.297204,1,5.798899651,88.824
8/9/1925,3711.313182,1,5.118000031,88.676
8/10/1925,3672.364659,1,4.552999973,88.429
8/11/1925,3635.573989,1,4.776399612,88.068
8/12/1925,3601.063525,1,4.725099564,87.872
8/13/1925,3568.95562,1,5.093100071,87.73
8/14/1925,3539.372628,1,5.421999931,87.807
8/15/1925,3512.436903,1,5.697100163,88.411
8/16/1925,3487.915067,1,5.908799648,89.115
8/17/1925,3463.768784,1,6.122700214,89.296
8/18/1925,3439.697434,1,6.090299606,88.861
8/19/1925,3415.753204,1,6.014100075,88.529
8/20/1925,3391.988281,1,5.737900257,88.51
8/21/1925,3368.454851,1,5.227799892,88.456
8/22/1925,3345.2051,1,4.965099812,88.654
8/23/1925,3322.291215,1,4.512200356,88.555
8/24/1925,3299.765383,1,4.194299698,88.173
8/25/1925,3277.67979,1,4.222200394,88.341
8/26/1925,3256.086624,1,4.71819973,88.793
8/27/1925,3235.038069,1,5.312799931,88.975
8/28/1925,3214.586313,1,5.605200291,89.173
8/29/1925,3194.783543,1,6.23609972,89.137
8/30/1925,3175.681945,1,6.939200401,89.268
8/31/1925,3157.333705,1,7.473100185,89.812
9/1/1925,3139.791011,0,7.692100048,90.158
9/2/1925,3123.106048,0,7.49669981,90.46
9/3/1925,3107.331004,0,7.004199982,90.751
9/4/1925,3092.518064,0,6.123099804,90.686
9/5/1925,3078.719415,0,5.627799988,90.679
9/6/1925,3065.987245,0,5.000500202,90.839
9/7/1925,3054.373739,0,4.847800255,90.466
9/8/1925,3043.931084,0,4.610899925,89.714
9/9/1925,3034.711467,0,4.468400002,89.426
9/10/1925,3026.767074,0,4.448500156,89.156
9/11/1925,3020.150091,0,4.465799809,89.18
9/12/1925,3014.912706,0,4.682800293,89.398
9/13/1925,3011.107105,0,5.014800072,89.18
9/14/1925,3008.785474,0,5.307800293,89.327
9/15/1925,3008,0,5.390100002,89.643
9/16/1925,3009.723519,0,5.454999924,90.279
9/17/1925,3014.804972,0,5.312699795,90.902
9/18/1925,3023.110705,0,5.018799782,90.931
9/19/1925,3034.507061,0,4.681399822,90.779
9/20/1925,3048.860385,0,4.665100098,90.53
9/21/1925,3066.037022,0,4.900700092,90.587
9/22/1925,3085.903316,0,5.087500095,90.319
9/23/1925,3108.325613,0,5.138800144,90.639
9/24/1925,3133.170256,0,5.213300228,90.888
9/25/1925,3160.303591,0,5.462599754,91.239
9/26/1925,3189.591961,0,5.613900185,91.151
9/27/1925,3220.901712,0,5.940999985,91.11
9/28/1925,3254.099188,0,6.304300308,91.172
9/29/1925,3289.050734,0,6.484300137,91.117
9/30/1925,3325.622694,0,6.431600094,91.495
10/1/1925,3363.681413,0,6.157000065,92.142
10/2/1925,3403.093236,0,5.708600044,92.34
10/3/1925,3443.724507,0,5.897000313,92.501
10/4/1925,3485.441571,0,5.848200321,92.56
10/5/1925,3528.110772,0,5.624599934,93.023
10/6/1925,3571.598456,0,5.234399796,92.345
10/7/1925,3615.770966,0,4.743999958,91.726
10/8/1925,3660.494647,0,4.351599693,91.617
10/9/1925,3705.635844,0,4.086500168,91.331
10/10/1925,3751.060902,0,3.936699867,90.957
10/11/1925,3796.636164,0,4.054600239,90.978
10/12/1925,3842.227977,0,4.204100132,90.733
10/13/1925,3887.702684,0,4.424900055,90.673
10/14/1925,3932.926629,0,4.571000099,90.93
10/15/1925,3977.766159,0,4.656899929,91.002
10/16/1925,4023.13493,0,4.705299854,91.025
10/17/1925,4075.003946,0,5.390799999,91.341
10/18/1925,4133.828854,0,5.758199692,91.672
10/19/1925,4198.998073,0,6.190499783,91.794
10/20/1925,4269.900022,0,6.301300049,92.179
10/21/1925,4345.923119,0,6.264699936,92.491
10/22/1925,4426.455785,0,6.056099892,92.637
10/23/1925,4510.886438,0,5.759000301,92.416
10/24/1925,4598.603498,0,5.472200394,92.003
10/25/1925,4688.995383,0,5.288599968,91.674
10/26/1925,4781.450513,0,5.271900177,91.326
10/27/1925,4875.357306,0,5.523200035,90.873
10/28/1925,4970.104183,0,5.708099842,91.33
10/29/1925,5065.079562,0,5.640599728,92.03
10/30/1925,5159.671863,0,6.127999783,92.431
10/31/1925,5253.269504,0,6.556100368,92.57
11/1/1925,5345.260904,0,6.614500046,92.78
11/2/1925,5435.034484,0,6.493000031,92.472
11/3/1925,5521.978661,0,6.155900002,92.343
11/4/1925,5605.481856,0,5.718700409,91.792
11/5/1925,5684.932486,0,5.105100155,90.926
11/6/1925,5759.718972,0,4.489900112,90.81
11/7/1925,5829.229733,0,3.982099771,90.134
11/8/1925,5892.853187,0,3.910700321,89.761
11/9/1925,5949.977755,0,3.964200258,89.506
11/10/1925,5999.991854,0,4.16380024,89.211
11/11/1925,6042.283904,0,4.292200089,89.371
11/12/1925,6076.242325,0,4.429699898,89.515
11/13/1925,6101.255535,0,5.084000111,89.264
11/14/1925,6116.711954,0,5.933399677,89.468
11/15/1925,6122,0,6.611700058,90.662
11/16/1925,6117.981232,0,7.182600021,92.319
11/17/1925,6106.284147,0,7.477900028,92.102
11/18/1925,6087.447575,0,7.537500381,92.031
11/19/1925,6062.010344,0,7.246099949,92.271
11/20/1925,6030.511285,0,6.709799767,92.087
11/21/1925,5993.489226,0,6.040800095,91.486
11/22/1925,5951.482996,0,5.334000111,90.836
11/23/1925,5905.031426,0,5.238600254,90.93
11/24/1925,5854.673343,0,5.181799889,90.872
11/25/1925,5800.947577,0,5.453399658,89.936
11/26/1925,5744.392958,0,5.541199684,89.87
11/27/1925,5685.548315,0,6.26210022,90.757
11/28/1925,5624.952476,0,6.760900021,91.127
11/29/1925,5563.144272,0,7.018000126,91.268
11/30/1925,5500.662531,0,6.976799965,91.573
12/1/1925,5438.046083,0,6.849999905,92.057
12/2/1925,5375.833757,0,6.521299839,90.993
12/3/1925,5314.564382,0,5.970300198,89.948
12/4/1925,5254.776787,0,5.476500034,89.449
