,NDOI,smscg,tide,X2_DIS
5/4/2007,10154.70625,1,6.163899899,79.92360364
5/5/2007,10158.77601,1,5.963500023,78.75400219
5/6/2007,10161.24138,1,5.958499908,78.91948374
5/7/2007,10162.78256,1,5.668300152,79.48554296
5/8/2007,10163.73911,1,5.355800152,79.28281354
5/9/2007,10164.29254,1,4.986999989,78.59705019
5/10/2007,10164.54331,1,4.801000118,77.37316786
5/11/2007,10164.54634,1,4.928600311,76.9655132
5/12/2007,10164.32834,1,5.079799652,76.83183366
5/13/2007,10163.89652,1,5.37319994,77.09239767
5/14/2007,10163.24249,1,6.633599758,77.80648501
5/15/2007,10162.34334,1,7.703900337,78.89721755
5/16/2007,10161.16049,1,8.288000107,79.61949729
5/17/2007,10159.63628,1,8.457699776,80.21329017
5/18/2007,10157.68789,1,8.290699959,80.40272132
5/19/2007,10155.19721,1,7.836700439,80.42226422
5/20/2007,10151.99445,1,7.355899811,80.20140945
5/21/2007,10147.83088,1,6.405600071,80.09654539
5/22/2007,10142.33267,1,5.383900166,79.10602072
5/23/2007,10134.91883,1,4.80670023,78.09122473
5/24/2007,10124.64825,1,4.530099869,77.69552196
5/25/2007,10109.91614,1,4.168700218,77.41595378
5/26/2007,10087.80327,1,4.100600243,77.04584861
5/27/2007,10052.53735,1,4.719200134,77.19441916
5/28/2007,9991.355079,1,5.401900291,77.90789027
5/29/2007,9871.197618,1,5.901599884,78.50379416
5/30/2007,9582.773464,1,6.348599911,78.57428932
5/31/2007,8565.29069,1,6.617100239,78.98852417
6/1/2007,7565.841877,1,6.786200047,79.6068427
6/2/2007,7290.65559,1,6.819300175,80.06812551
6/3/2007,7177.556263,1,6.667200089,80.11101441
6/4/2007,7120.434422,1,6.526100159,80.09877905
6/5/2007,7087.698234,1,6.257100105,80.09823841
6/6/2007,7067.269001,1,5.706300259,79.54369988
6/7/2007,7053.720822,1,5.184000015,78.83701174
6/8/2007,7044.323745,1,5.102700233,79.00136321
6/9/2007,7037.583633,1,4.895599842,79.3879942
6/10/2007,7032.628098,1,5.274099827,80.05979577
6/11/2007,7028.921393,1,6.515899658,81.16542295
6/12/2007,7026.121375,1,7.519499779,81.84063017
6/13/2007,7024.003214,1,8.162500381,82.65003403
6/14/2007,7022.416699,1,8.54679966,83.59583694
6/15/2007,7021.261563,1,8.552999496,84.58742919
6/16/2007,7020.473079,1,8.202500343,84.46510891
6/17/2007,7020.013991,1,7.509400368,83.94625859
6/18/2007,7019.870867,1,7.09469986,83.85383111
6/19/2007,7020.054193,1,6.004799843,83.338628
6/20/2007,7020.602614,1,5.105200291,82.39532045
6/21/2007,7021.593048,1,4.636199951,81.44183652
6/22/2007,7023.160788,1,4.158299923,80.90364348
6/23/2007,7025.538722,1,3.903900146,80.72443235
6/24/2007,7029.136717,1,4.390799999,80.64956398
6/25/2007,7034.713586,1,5.034399986,81.24850972
6/26/2007,7043.786832,1,5.666600227,81.82076241
6/27/2007,7059.743799,1,6.183899879,82.25317091
6/28/2007,7091.453777,1,6.635199547,82.48599339
6/29/2007,7168.718039,1,7.041100025,82.71737855
6/30/2007,7449.442808,1,7.258900166,82.59191113
7/1/2007,7735.230436,0,7.266799927,82.55963886
7/2/2007,7816.204576,0,7.062099934,82.7469836
7/3/2007,7849.882115,0,6.861200333,82.77502353
7/4/2007,7866.957346,0,6.390300274,82.92097243
7/5/2007,7876.710725,0,5.540699959,82.86059143
7/6/2007,7882.720859,0,5.247499943,82.99659868
7/7/2007,7886.601353,0,4.930399895,82.55477128
7/8/2007,7889.162808,0,5.730800152,82.70385113
7/9/2007,7890.844576,0,6.103199959,83.06214953
7/10/2007,7891.896999,0,6.929399967,83.58347601
7/11/2007,7892.465947,0,7.606800079,83.84192999
7/12/2007,7892.634782,0,8.051700592,83.92672337
7/13/2007,7892.446047,0,8.19299984,83.98812432
7/14/2007,7891.912567,0,8.093699455,84.11811269
7/15/2007,7891.02243,0,7.621799946,84.16417028
7/16/2007,7889.739793,0,6.806200027,83.66211361
7/17/2007,7888.002142,0,6.426099777,83.43825957
7/18/2007,7885.713661,0,5.447199821,82.91106496
7/19/2007,7882.733366,0,4.671299934,82.16021431
7/20/2007,7878.855197,0,4.180999756,81.6961349
7/21/2007,7873.774731,0,3.792399883,81.1963277
7/22/2007,7867.032208,0,4.239799976,80.90234354
7/23/2007,7857.911294,0,4.434700012,81.32872349
7/24/2007,7845.250087,0,4.929100037,81.8685017
7/25/2007,7827.065908,0,5.518000126,82.21359378
7/26/2007,7799.750834,0,6.1395998,82.47499595
7/27/2007,7756.169639,0,6.725800037,82.68493658
7/28/2007,7680.544165,0,7.173799992,82.89741845
7/29/2007,7532.005413,0,7.404399872,83.0928817
7/30/2007,7175.440202,0,7.277599812,83.56399387
7/31/2007,5917.559362,0,7.007800102,83.76694541
8/1/2007,4659.67216,0,6.481299877,83.66002465
8/2/2007,4303.086733,0,5.781099796,83.77714575
8/3/2007,4154.512006,0,5.415999889,83.75088986
8/4/2007,4078.832553,0,5.151599884,84.12394762
8/5/2007,4035.176712,0,5.683199883,84.59792899
8/6/2007,4007.763156,0,6.178999901,84.59555816
8/7/2007,3989.452852,0,6.300699711,84.79878217
8/8/2007,3976.633285,0,6.789300442,85.29573355
8/9/2007,3967.316185,0,7.168799877,85.64967065
8/10/2007,3960.332794,0,7.377699852,85.86760445
8/11/2007,3954.958294,0,7.434999943,86.17245938
8/12/2007,3950.722328,0,7.157500267,86.30870612
8/13/2007,3947.3071,0,6.510900021,86.22678299
8/14/2007,3944.489475,0,5.868400097,86.23214523
8/15/2007,3942.106394,0,5.210100174,86.00394791
8/16/2007,3940.033103,0,4.651900291,85.79567966
8/17/2007,3938.168553,0,4.031700134,85.49510147
8/18/2007,3936.424682,0,3.950999737,85.38593394
8/19/2007,3934.717401,0,4.018400192,85.33338338
8/20/2007,3932.957495,0,4.247099876,85.40291672
8/21/2007,3931.03945,0,4.486000061,85.82927434
8/22/2007,3928.825206,0,4.684599876,85.90234879
8/23/2007,3926.117461,0,5.257399559,86.79409623
8/24/2007,3922.611506,0,5.880900383,87.09137657
8/25/2007,3917.80093,0,6.517299652,86.80579285
8/26/2007,3910.776584,0,6.880300045,86.93981408
8/27/2007,3899.752193,0,6.934200287,87.42759591
8/28/2007,3880.789389,0,6.76940012,87.62748806
8/29/2007,3843.699225,0,6.086400032,87.97537964
8/30/2007,3754.811505,0,5.758399963,88.00146255
8/31/2007,3441.379945,0,5.570099831,88.12559883
9/1/2007,3133.519936,1,5.965800285,88.5572725
9/2/2007,3048.762364,1,6.11839962,88.57432249
9/3/2007,3013.939716,1,6.138200283,89.08882943
9/4/2007,2996.367838,1,6.144000053,89.16781006
9/5/2007,2986.316629,1,5.996799946,89.67656276
9/6/2007,2980.066911,1,6.215600014,89.59131771
9/7/2007,2975.949087,1,6.370100021,89.21151711
9/8/2007,2973.124382,1,6.41989994,89.43666618
9/9/2007,2971.135176,1,6.223700047,89.65096436
9/10/2007,2969.715995,1,5.782700062,89.6273767
9/11/2007,2968.70587,1,5.181200027,89.68897021
9/12/2007,2968.004536,1,4.777699947,89.76594665
9/13/2007,2967.549287,1,4.513600349,89.59296976
9/14/2007,2967.302325,1,4.718400002,89.42127097
9/15/2007,2967.243878,1,4.706399918,89.1588142
9/16/2007,2967.36882,1,4.568399906,89.14122368
9/17/2007,2967.685767,1,4.399399757,89.33765172
9/18/2007,2968.218379,1,4.345600128,89.54846266
9/19/2007,2969.009235,1,4.45320034,89.85033719
9/20/2007,2970.127412,1,4.589600086,89.71691708
9/21/2007,2971.682247,1,4.915100098,89.56885337
9/22/2007,2973.84841,1,5.422399998,89.36886627
9/23/2007,2976.913255,1,5.796700001,89.3857836
9/24/2007,2981.371495,1,6.035299778,89.38197716
9/25/2007,2988.129343,1,5.902699947,89.82737416
9/26/2007,2998.99011,1,5.668200016,90.63566564
9/27/2007,3017.970323,1,6.229000092,91.30020075
9/28/2007,3055.577468,1,6.956799984,91.9573515
9/29/2007,3147.10636,1,7.175899982,91.77501175
9/30/2007,3479.555396,1,7.050199986,91.90455563
10/1/2007,3818.007575,1,6.656599998,91.73471087
10/2/2007,3913.953898,1,6.175300121,91.44513753
10/3/2007,3953.933871,1,5.7281003,91.47436259
10/4/2007,3974.302362,1,5.268400192,91.25856135
10/5/2007,3986.056734,1,5.413300037,90.7723367
10/6/2007,3993.443513,1,5.272099972,89.86889937
10/7/2007,3998.383969,1,5.017300129,90.07395094
10/8/2007,4001.850601,1,5.015500069,90.93004844
10/9/2007,4004.378993,1,4.698900223,91.4790492
10/10/2007,4006.284365,1,5.124799728,91.51888698
10/11/2007,4007.762671,1,5.420899868,91.27707886
10/12/2007,4008.941626,1,5.586100101,92.14368076
10/13/2007,4009.908205,1,5.631000042,91.76389091
10/14/2007,4010.724314,1,5.543799877,91.66772619
10/15/2007,4011.436248,1,5.313199997,91.83063094
10/16/2007,4012.080745,1,4.961499691,91.87340615
10/17/2007,4012.689215,1,4.70359993,91.19323607
10/18/2007,4013.291076,1,4.554500103,90.03761021
10/19/2007,4013.916864,1,4.574199677,89.73246982
10/20/2007,4014.601764,1,4.50150013,88.69386214
10/21/2007,4015.390395,1,4.752200127,87.68432885
10/22/2007,4016.344168,1,4.885400295,87.96031774
10/23/2007,4017.553779,1,5.193600178,89.02307838
10/24/2007,4019.162044,1,6.036799908,90.27675802
10/25/2007,4021.408866,1,7.171199799,91.35160036
10/26/2007,4024.727336,1,7.954699993,92.38192322
10/27/2007,4029.970676,1,8.304900169,92.38363746
10/28/2007,4039.022356,1,8.234899521,92.20077406
10/29/2007,4056.757542,1,7.71849966,92.45405791
10/30/2007,4099.289491,1,6.931900024,92.19916628
10/31/2007,4249.292138,1,6.055799961,91.4836013
11/1/2007,4396.638156,0,5.226200104,90.82597044
11/2/2007,4437.224841,0,4.78579998,90.59031366
11/3/2007,4453.930764,0,4.779700279,90.31954854
11/4/2007,4462.40087,0,4.867500305,90.5808444
11/5/2007,4467.295008,0,4.608499527,91.12208042
11/6/2007,4470.396876,0,5.096099854,91.59805042
11/7/2007,4472.510039,0,5.565199852,92.02225437
11/8/2007,4474.04142,0,5.968699932,92.40766996
11/9/2007,4475.216769,0,6.276499748,92.88016047
11/10/2007,4476.171483,0,6.375599861,93.01978252
11/11/2007,4476.993022,0,6.408200264,92.91358937
11/12/2007,4477.742539,0,6.248600006,92.4068727
11/13/2007,4478.466859,0,5.921000004,92.34352724
11/14/2007,4479.205828,0,5.635499954,92.6645288
11/15/2007,4479.99745,0,5.238900185,92.69113028
11/16/2007,4480.882215,0,4.791200161,92.12558061
11/17/2007,4481.907593,0,4.387700081,91.40345308
11/18/2007,4483.133648,0,4.368400097,91.10810993
11/19/2007,4484.641047,0,4.456899643,91.01868971
11/20/2007,4486.54355,0,4.855199814,91.0662142
11/21/2007,4489.008765,0,6.184400082,91.50382039
11/22/2007,4492.294624,0,7.393700123,92.142348
11/23/2007,4496.817304,0,8.29279995,92.81627701
11/24/2007,4503.286247,0,8.902099609,93.47876945
11/25/2007,4512.994651,0,8.98029995,93.9287212
11/26/2007,4528.509971,0,8.574800491,93.31814325
11/27/2007,4555.544867,0,7.791500092,93.10111367
11/28/2007,4609.037847,0,6.797100067,92.47650316
11/29/2007,4739.160343,0,5.654099941,92.32899144
11/30/2007,5211.719018,0,4.890500069,91.84298954
12/1/2007,5692.864962,0,4.515000343,91.32342022
12/2/2007,5829.438787,0,4.109600067,90.45734654
12/3/2007,5886.611044,0,4.270699978,90.19154627
12/4/2007,5916.078993,0,4.926000118,90.01511605
12/5/2007,5933.500004,0,5.557900429,91.16410034
12/6/2007,5944.940499,0,6.027200222,92.11840891
12/7/2007,5953.167761,0,6.436100006,92.93596062
12/8/2007,5959.608012,0,6.709499836,91.49130322
12/9/2007,5965.075941,0,6.852300167,91.86837596
12/10/2007,5970.085108,0,6.933000088,92.74141024
12/11/2007,5974.995078,0,6.735899925,92.51954901
12/12/2007,5980.088612,0,6.593400002,91.86166801
12/13/2007,5985.617094,0,6.161700249,91.77741469
12/14/2007,5991.831617,0,5.462999821,91.15424762
12/15/2007,5999.008838,0,4.71570015,89.79973353
12/16/2007,6007.477407,0,4.505400181,89.78729696
12/17/2007,6017.650068,0,4.218500137,89.74885594
12/18/2007,6030.06744,0,4.58550024,89.98526157
12/19/2007,6045.462372,0,5.810600281,89.40449692
12/20/2007,6064.859583,0,6.93599987,90.55620059
12/21/2007,6089.736759,0,7.9854002,90.1350575
12/22/2007,6122.296273,0,8.69699955,90.36484145
12/23/2007,6165.94505,0,8.994999886,90.67209288
12/24/2007,6226.188061,0,8.845299721,90.76327537
12/25/2007,6312.40039,0,8.265899658,90.56880612
12/26/2007,6441.625022,0,7.545700073,90.15165842
12/27/2007,6647.550995,0,6.488800049,89.37924239
12/28/2007,7004.658999,0,5.183899879,89.67827765
12/29/2007,7705.85393,0,4.591599941,89.14958447
12/30/2007,9388.860621,0,4.022299767,87.66985508
12/31/2007,15325.92647,0,3.772600174,86.6481964
1/1/2008,21262.97279,0,4.378799915,85.665689
1/2/2008,22945.91743,0,4.935900211,84.24139546
1/3/2008,23647.00193,0,5.455299854,83.47795558
1/4/2008,24003.94424,0,5.974499702,84.80055392
1/5/2008,24209.64107,0,6.416899681,81.94006847
1/6/2008,24338.5634,0,6.737699986,80.01267096
1/7/2008,24424.38857,0,7.094700336,77.68891205
1/8/2008,24484.14547,0,7.13160038,75.95207414
1/9/2008,24527.19203,0,7.124199867,73.1124492
1/10/2008,24559.01216,0,6.800799847,71.06044071
1/11/2008,24582.98675,0,6.148700237,69.45843739
1/12/2008,24601.28566,0,5.25369978,67.98001308
1/13/2008,24615.3455,0,4.73210001,66.72425594
1/14/2008,24626.13858,0,4.336299896,66.07686992
1/15/2008,24634.33,0,4.528900146,65.39767751
1/16/2008,24640.37155,0,5.446100235,65.22876126
1/17/2008,24644.55766,0,6.341800213,65.36176934
1/18/2008,24647.05672,0,7.163899899,66.31969324
1/19/2008,24647.9238,0,7.839900017,66.17099783
1/20/2008,24647.09678,0,8.277199745,66.93155848
1/21/2008,24644.37257,0,8.373700142,66.55846494
1/22/2008,24639.35422,0,8.062999725,65.77772897
1/23/2008,24631.3479,0,7.59319973,65.5154973
1/24/2008,24619.16335,0,6.7354002,65.31643295
1/25/2008,24600.7121,0,5.609200001,64.81407983
1/26/2008,24572.14136,0,4.727499962,63.66990675
1/27/2008,24525.78197,0,4.082500458,63.59608501
1/28/2008,24444.62592,0,3.70539999,60.47837004
1/29/2008,24284.56638,0,3.964400053,60.34047225
1/30/2008,23899.72444,0,4.2354002,60.33286512
1/31/2008,22541.47965,0,4.580999851,61.34403197
2/1/2008,21232.08351,1,5.02489996,62.4590643
2/2/2008,20882.29494,1,5.556099892,63.82503948
2/3/2008,20740.35573,1,6.058399677,65.47370464
2/4/2008,20669.03341,1,6.604399681,63.23518364
2/5/2008,20628.1167,1,6.879699707,63.84700843
2/6/2008,20602.36823,1,7.006700039,64.01476353
2/7/2008,20584.97283,1,6.846699715,63.84933626
2/8/2008,20572.49972,1,6.355899811,63.94807046
2/9/2008,20563.05645,1,5.487500191,64.15914796
2/10/2008,20555.51543,1,4.921700001,63.7644255
2/11/2008,20549.15438,1,4.688199997,63.55684591
2/12/2008,20543.47384,1,5.138000011,63.67687592
2/13/2008,20538.09639,1,5.448400021,64.16292013
2/14/2008,20532.70528,1,5.86070013,64.00592322
2/15/2008,20527.00127,1,6.288000107,65.02319263
2/16/2008,20520.66621,1,6.734800339,65.60816506
2/17/2008,20513.32425,1,7.116099834,65.65904113
2/18/2008,20504.49189,1,7.30189991,66.00683934
2/19/2008,20493.50392,1,7.192800045,65.93415201
2/20/2008,20479.39282,1,6.860899925,65.64468574
2/21/2008,20460.67835,1,6.211999893,65.98900018
2/22/2008,20434.97614,1,5.417200089,65.2001064
2/23/2008,20398.21797,1,4.679699898,64.73091927
2/24/2008,20342.9678,1,4.304500103,65.68079881
2/25/2008,20254.39691,1,4.412800312,62.50992358
2/26/2008,20099.29493,1,4.351599693,62.58979894
2/27/2008,19789.96079,1,4.263899803,62.75160729
2/28/2008,19027.01976,1,4.176699638,63.40190024
2/29/2008,16170.39528,1,4.248299599,63.85273234
3/1/2008,13206.99397,1,4.552400112,63.91105435
3/2/2008,12366.92653,1,5.043900013,64.59263314
3/3/2008,12016.8992,1,5.568399906,66.08374248
3/4/2008,11838.59919,1,5.928899765,67.18388464
3/5/2008,11735.73828,1,6.227000237,67.59571033
3/6/2008,11671.13734,1,6.167099953,67.57606825
3/7/2008,11627.97713,1,5.89989996,67.98075423
3/8/2008,11597.74622,1,5.426000118,68.75792036
3/9/2008,11575.75949,1,5.424200058,69.72764689
3/10/2008,11559.26221,1,5.948299885,70.08144194
3/11/2008,11546.54522,1,6.213900089,70.18890671
3/12/2008,11536.49842,1,6.317500114,70.53976525
3/13/2008,11528.37062,1,6.187699795,71.59129587
3/14/2008,11521.63293,1,5.999899864,71.67276246
3/15/2008,11515.89702,1,5.942000389,71.97599932
3/16/2008,11510.86355,1,5.927400112,70.59590055
3/17/2008,11506.2872,1,5.97300005,70.43420131
3/18/2008,11501.95064,1,5.935100079,70.57199912
3/19/2008,11497.64218,1,5.679699898,71.37867271
3/20/2008,11493.13239,1,5.091300011,71.75400765
3/21/2008,11488.14478,1,4.836900234,71.22849432
3/22/2008,11482.31233,1,4.949999809,72.24293229
3/23/2008,11475.10554,1,5.170599937,72.79383493
3/24/2008,11465.70187,1,5.187399864,73.25651236
3/25/2008,11452.72996,1,5.20179987,73.08953848
3/26/2008,11433.72367,1,5.013500214,72.82770274
3/27/2008,11403.8337,1,4.726799965,72.33784366
3/28/2008,11352.36431,1,4.406499863,73.07347053
3/29/2008,11251.64043,1,4.232999802,73.77322224
3/30/2008,11010.20261,1,4.288499832,72.33821308
3/31/2008,10158.80717,1,4.53399992,71.05194913
4/1/2008,9322.534,1,4.83079958,72.61143887
4/2/2008,9092.276458,1,4.999599934,73.61478376
4/3/2008,8997.642905,1,5.062600136,73.81149188
4/4/2008,8949.84792,1,5.141200066,74.72068173
4/5/2008,8922.457573,1,5.78979969,76.04004239
4/6/2008,8905.36525,1,6.633500099,77.19589131
4/7/2008,8894.030975,1,7.291999817,77.34558003
4/8/2008,8886.17058,1,7.273400307,78.32351776
4/9/2008,8880.53396,1,7.441999912,79.19611074
4/10/2008,8876.391274,1,7.060599804,79.06916086
4/11/2008,8873.294385,1,6.50150013,79.14634452
4/12/2008,8870.957192,1,5.917599678,79.26424427
4/13/2008,8869.191803,1,5.403100014,79.25120208
4/14/2008,8867.872829,1,5.049499989,78.77609074
4/15/2008,8866.916765,1,5.079100132,77.78479675
4/16/2008,8866.269973,1,4.849599838,77.47951914
4/17/2008,8865.901989,1,4.684299946,78.12338907
4/18/2008,8865.802552,1,5.124899864,79.0092654
4/19/2008,8865.981823,1,5.565400124,79.62464476
4/20/2008,8866.474153,1,5.863200188,78.71778013
4/21/2008,8867.346919,1,5.958099842,78.86024025
4/22/2008,8868.718011,1,5.937799931,79.48161687
4/23/2008,8870.789892,1,5.687399864,80.05058827
4/24/2008,8873.918495,1,5.580800056,79.53995399
4/25/2008,8878.762439,1,5.211499691,79.2692935
4/26/2008,8886.638542,1,4.849900246,79.51913228
4/27/2008,8900.48587,1,4.504199982,79.31726925
4/28/2008,8927.999634,1,4.236100197,78.42972225
4/29/2008,8995.035761,1,4.275099754,78.30761101
4/30/2008,9238.594927,1,4.51060009,77.20821241
5/1/2008,9486.54973,1,4.628400326,77.32173421
5/2/2008,9556.814303,1,4.97699976,78.25199501
5/3/2008,9586.052448,1,6.213500023,79.35009107
5/4/2008,9600.895956,1,7.336100101,80.52558431
5/5/2008,9609.398044,1,8.114500046,81.45961929
5/6/2008,9614.665234,1,8.387399673,82.06656868
5/7/2008,9618.09954,1,8.245499611,81.88060797
5/8/2008,9620.406708,1,8.025300026,82.08168873
5/9/2008,9621.970914,1,7.444800377,81.96267225
5/10/2008,9623.013033,1,6.560800076,80.917029
5/11/2008,9623.664164,1,5.55189991,80.31981648
5/12/2008,9624.002311,1,5.142700195,79.36602578
5/13/2008,9624.071548,1,4.86619997,78.86424297
5/14/2008,9623.892148,1,4.642400265,78.87121631
5/15/2008,9623.465602,1,4.764899731,79.78105882
5/16/2008,9622.776313,1,5.408699989,80.05587668
5/17/2008,9621.790688,1,5.854799747,79.98255423
5/18/2008,9620.453567,1,6.200500011,80.07012048
5/19/2008,9618.681295,1,6.395100117,80.5274713
5/20/2008,9616.349754,1,6.466700077,80.8646645
5/21/2008,9613.274135,1,6.407999992,80.16999674
5/22/2008,9609.174161,1,6.216200352,80.20310528
5/23/2008,9603.612161,1,5.972799778,80.93573306
5/24/2008,9595.877393,1,5.803900242,80.59403382
5/25/2008,9584.756293,1,5.317399979,79.93184913
5/26/2008,9568.03984,1,4.733099937,79.21280944
5/27/2008,9541.358702,1,4.537700176,78.18877163
5/28/2008,9495.050324,1,4.482800007,77.78371027
5/29/2008,9404.085825,1,4.501399994,77.72547756
5/30/2008,9185.718758,1,4.912199974,77.85529764
5/31/2008,8415.361584,1,6.205099583,78.35609056
6/1/2008,7658.646284,1,7.418199539,79.09257952
6/2/2008,7450.263588,1,8.302800179,80.23714218
6/3/2008,7364.57464,1,8.760399818,81.42589382
6/4/2008,7321.237761,1,8.883799553,82.30063105
6/5/2008,7296.329503,1,8.583900452,82.33527594
6/6/2008,7280.699329,1,8.154600143,82.31294589
6/7/2008,7270.232541,1,7.521699905,81.97505426
6/8/2008,7262.854169,1,6.389100075,81.79879451
6/9/2008,7257.42307,1,5.512699604,81.35567867
6/10/2008,7253.266489,1,5.01639986,80.77390228
6/11/2008,7249.963487,1,4.457399845,80.49997989
6/12/2008,7247.235689,1,4.639699936,81.12967082
6/13/2008,7244.88817,1,5.251100063,81.65909132
6/14/2008,7242.775252,1,5.721199989,81.94478517
6/15/2008,7240.779101,1,6.139100075,82.22380554
6/16/2008,7238.794844,1,6.42840004,82.38166862
6/17/2008,7236.718502,1,6.683199883,82.39309794
6/18/2008,7234.435056,1,6.753100395,82.37146203
6/19/2008,7231.804043,1,6.736200333,82.84424414
6/20/2008,7228.639084,1,6.551599979,83.26388717
6/21/2008,7224.675399,1,6.225900173,83.22467047
6/22/2008,7219.51382,1,6.042399883,82.44554528
6/23/2008,7212.517448,1,5.484499931,82.16230483
6/24/2008,7202.606909,1,4.964800358,82.01127477
6/25/2008,7187.820414,1,4.716599941,81.57033613
6/26/2008,7164.26852,1,4.440199852,81.66490752
6/27/2008,7123.302433,1,5.287000179,82.27165705
6/28/2008,7042.311327,1,5.867399693,82.53825862
6/29/2008,6845.362683,1,6.949200153,82.87760614
6/30/2008,6130.178233,1,7.856900215,83.40051489
7/1/2008,5402.093981,1,8.515399933,84.03952993
7/2/2008,5195.68782,1,8.841400146,84.88412635
7/3/2008,5109.673117,1,8.790599823,85.34601051
7/4/2008,5065.842236,1,8.35090065,85.50322326
